"fc_num","contact_date","sex","race","age","build","hair_style","skin_tone","ethnicity","otherclothing","deceased","license_state","license_type","frisk/search"
FC20000163,2020-01-08 20:00:00,Male,Black,"37",,,,Not of Hispanic Origin,,"0",,"","1"
FC20000166,2020-01-08 21:59:00,Male,White,"30",,,,Hispanic Origin,,"0",,"","0"
FC20000166,2020-01-08 21:59:00,Male,White,,,,,,,"0",,"",
FC20000168,2020-01-08 22:00:00,Male,Black,"18",,,,,,"0",,"","0"
FC20000168,2020-01-08 22:00:00,Male,Black,"20",,,,,,"0",,"","0"
FC20000168,2020-01-08 22:00:00,Male,Black,"21",,,,,,"0",,"","0"
FC20000194,2020-01-09 00:00:00,Female,Black,"30",,,,,,"0",,"","0"
FC20000172,2020-01-09 00:45:00,Male,Black,"53",,,,,,"0",MA,Class D,"0"
FC20000172,2020-01-09 00:45:00,Female,White,"33",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000170,2020-01-09 01:15:00,Female,White,"51",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000171,2020-01-09 01:40:00,Male,White,"46",,,,Unknown,,"0",,"","0"
FC20000174,2020-01-09 11:06:00,Male,Black,"29",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000174,2020-01-09 11:06:00,Male,Black,"22",,,,Unknown,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000177,2020-01-09 11:56:00,Male,Black,"58",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000176,2020-01-09 12:15:00,Male,Black,"23",,,,Not of Hispanic Origin,,"0",MA,Personal Driver License,"1"
FC20000176,2020-01-09 12:15:00,Female,Black,"32",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000178,2020-01-09 12:32:00,Male,Black,"40",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000181,2020-01-09 14:00:00,Male,White,"33",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000179,2020-01-09 14:31:00,Male,White,,,,,Not of Hispanic Origin,,"0",,"",
FC20000179,2020-01-09 14:31:00,Male,White,"23",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000180,2020-01-09 15:25:00,Male,White,"33",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000185,2020-01-09 15:45:00,Male,White,"33",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20000182,2020-01-09 16:30:00,Male,White,"21",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000182,2020-01-09 16:30:00,Male,Black,"20",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20000183,2020-01-09 17:15:00,Male,Black,,,,,Not of Hispanic Origin,,"0",,"","0"
FC20000187,2020-01-09 17:40:00,Male,Black,"22",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20000187,2020-01-09 17:40:00,Female,Asian,"26",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000186,2020-01-09 17:55:00,Male,Black,"35",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000191,2020-01-09 18:00:00,Male,White,"20",Heavy,Straight,Light,,,"0",MA,"","0"
FC20000191,2020-01-09 18:00:00,Male,Black,"21",Medium,,,Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20000188,2020-01-09 18:06:00,Male,Black,"29",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000188,2020-01-09 18:06:00,Male,Black,"29",Thin,,,Hispanic Origin,,"0",MA,"","0"
FC20000189,2020-01-09 18:34:00,Male,Black,"26",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000190,2020-01-09 19:00:00,Male,Unknown,"27",,,,Unknown,,"0",MA,"",
FC20000190,2020-01-09 19:00:00,Male,Unknown,"27",,,,Unknown,,"0",MA,Class D,"1"
FC20000192,2020-01-09 19:15:00,Female,White,"35",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20000192,2020-01-09 19:15:00,Male,White,"26",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20000405,2020-01-09 19:20:00,Male,,"14",,,,,,"0",,"",
FC20000405,2020-01-09 19:20:00,Male,Black,"13",Thin,,Medium Brown,Not of Hispanic Origin,,"0",,"",
FC20000405,2020-01-09 19:20:00,Male,Black,"14",,,,Not of Hispanic Origin,,"0",,"",
FC20000405,2020-01-09 19:20:00,Male,Black,"14",,,,Not of Hispanic Origin,,"0",,"",
FC20000405,2020-01-09 19:20:00,Male,White,"12",,,,Hispanic Origin,,"0",,"",
FC20000193,2020-01-09 19:25:00,Male,White,"28",Thin,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000196,2020-01-09 20:30:00,Male,Black,"23",Medium,Braided,Dark Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000196,2020-01-09 20:30:00,Male,Black,"36",Stocky,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000196,2020-01-09 20:30:00,Male,Black,"24",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000195,2020-01-09 21:00:00,Male,Black,"36",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000198,2020-01-09 22:39:00,Female,Black,"21",Thin,,Brown,Not of Hispanic Origin,,"0",,"","0"
FC20000197,2020-01-09 22:45:00,Male,Black,"22",Medium,Dreadlocks,,Not of Hispanic Origin,,"0",MA,Personal Driver License,"0"
FC20000211,2020-01-09 23:10:00,Male,Black,,,,,Unknown,,"0",MA,Personal Driver License,"1"
FC20000240,2020-01-10 00:00:00,Male,White,"25",Thin,Short,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000240,2020-01-10 00:00:00,Male,Black,"30",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000240,2020-01-10 00:00:00,Male,Black,"27",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000240,2020-01-10 00:00:00,Male,Black,"31",Thin,Braided,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000199,2020-01-10 00:20:00,Male,White,"30",Thin,,,Hispanic Origin,,"0",AZ,Other: Arizona Class D,"0"
FC20000208,2020-01-10 00:20:00,Male,Black,"30",,,,Unknown,,"0",MA,Class D,"1"
FC20000209,2020-01-10 00:25:00,Male,Black,"31",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000201,2020-01-10 00:30:00,Male,Black,"23",Medium,Dreadlocks,Dark Brown,,,"0",MA,"","1"
FC20000200,2020-01-10 00:50:00,Male,Black,"30",,,,,,"0",MA,Class D,"1"
FC20000200,2020-01-10 00:50:00,Male,Black,"22",,,,,,"0",MA,Class D,"1"
FC20000205,2020-01-10 01:45:00,Male,Black,"19",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000205,2020-01-10 01:45:00,Male,Black,"31",,,,Not of Hispanic Origin,,"0",,"","1"
FC20000203,2020-01-10 01:50:00,Female,White,"41",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000202,2020-01-10 01:56:00,Male,White,"51",Medium,Bald or Balding,Light,Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20000204,2020-01-10 02:10:00,Female,,"35",,,,,,"0",MA,"","1"
FC20000218,2020-01-10 02:11:00,Female,Black,"25",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000218,2020-01-10 02:11:00,Male,Black,"27",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000218,2020-01-10 02:11:00,Male,Black,"18",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000218,2020-01-10 02:11:00,Male,Black,"52",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20000207,2020-01-10 02:50:00,Male,Black,"29",Medium,Short,,,,"0",MA,"","1"
FC20000207,2020-01-10 02:50:00,Female,White,"26",Heavy,Curly,,,,"0",MA,"","1"
FC20000207,2020-01-10 02:50:00,Male,Black,"33",,,,Unknown,,"0",MA,Class D,"1"
FC20000207,2020-01-10 02:50:00,Female to Male Transgender,White,"29",,,,Hispanic Origin,,"0",MA,Class D,"1"
FC20000206,2020-01-10 05:05:00,Male,Black,"24",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000206,2020-01-10 05:05:00,Male,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000206,2020-01-10 05:05:00,Female,Black,"21",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000212,2020-01-10 08:04:00,Male,Black,"61",Medium,Bald or Balding,Dark Brown,,,"0",MA,"","1"
FC20000262,2020-01-10 09:23:00,Male,Black,"33",,,,Unknown,,"0",,"","0"
FC20000213,2020-01-10 09:31:00,Male,White,"34",Thin,Shaved Head,Light,Unknown,,"0",MA,Class D,"0"
FC20000214,2020-01-10 12:45:00,Male,White,"28",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000217,2020-01-10 13:00:00,Male,Black,"29",Medium,Braided,Dark,,,"0",MA,"","1"
FC20000327,2020-01-10 13:00:00,Male to Female Transgender,Black,"23",,,,,,"0",MA,Class D,"1"
FC20000219,2020-01-10 13:00:00,Male,Black,"50",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000327,2020-01-10 13:00:00,Male,White,"21",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20000216,2020-01-10 13:35:00,Male,Black,"33",Thin,Short,,Unknown,,"0",MA,"","1"
FC20000259,2020-01-10 14:48:00,Male,Black,"52",Thin,Curly,Light Brown,,,"0",MA,"","0"
FC20000260,2020-01-10 14:48:00,Male,Black,"60",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000259,2020-01-10 14:48:00,Male,Black,"57",Thin,Shaved Head,Dark Brown,,,"0",MA,"","0"
FC20000259,2020-01-10 14:48:00,Male,White,"44",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000263,2020-01-10 14:57:00,Male,Black,"63",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000359,2020-01-10 15:00:00,Male,Black,"50",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000225,2020-01-10 16:45:00,Male,Black,"34",Thin,Short,Medium,,,"0",MA,"","1"
FC20000220,2020-01-10 17:30:00,Male,Black,"23",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000220,2020-01-10 17:30:00,Male,Black,"25",Medium,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000220,2020-01-10 17:30:00,Male,Black,"24",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000227,2020-01-10 17:45:00,Male,White,"45",,,,Hispanic Origin,,"0",,"","0"
FC20000222,2020-01-10 17:54:00,Male,Black,"44",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000223,2020-01-10 18:00:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"22",Thin,,Light Brown,,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000224,2020-01-10 18:00:00,Male,Black,"21",,,,Unknown,,"0",,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"22",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"26",,,,Unknown,,"0",MA,Personal Driver License,"0"
FC20000223,2020-01-10 18:00:00,Male,Black,"25",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"19",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"17",Thin,Dreadlocks,Medium Brown,,,"0",MA,"","0"
FC20000223,2020-01-10 18:00:00,Male,Black,"24",Medium,Dreadlocks,Dark,,,"0",MA,"","1"
FC20000223,2020-01-10 18:00:00,Male,White,"20",Thin,Short,Dark Brown,,,"0",MA,"","0"
FC20000226,2020-01-10 18:06:00,Male,Black,"14",,,,Unknown,,"0",,"","1"
FC20000226,2020-01-10 18:06:00,Male,Black,"18",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000226,2020-01-10 18:06:00,Male,Black,"22",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000226,2020-01-10 18:06:00,Male,Black,"23",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000228,2020-01-10 18:38:00,Female,Black,"29",Heavy,,,Hispanic Origin,,"0",MA,"","0"
FC20000228,2020-01-10 18:38:00,Female,Black,"29",Heavy,,,Hispanic Origin,,"0",MA,"",
FC20000228,2020-01-10 18:38:00,Male,White,"40",Medium,Straight,Medium,Hispanic Origin,,"0",MA,Class D,"1"
FC20000235,2020-01-10 21:00:00,Female,White,"30",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20000235,2020-01-10 21:00:00,Male,White,"24",Heavy,,,Hispanic Origin,,"0",MA,"","0"
FC20000235,2020-01-10 21:00:00,Male,White,"24",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000241,2020-01-10 21:30:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000231,2020-01-10 21:32:00,Male,Black,"39",Muscular,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000232,2020-01-10 21:40:00,Male,Black,"25",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000232,2020-01-10 21:40:00,Female,White,"33",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000284,2020-01-10 21:43:00,Male,Black,"31",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000284,2020-01-10 21:43:00,Male,Black,"36",Stocky,Short,Dark Brown,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000237,2020-01-10 22:03:00,Male,Black,"18",,,,Not of Hispanic Origin,,"0",,"","0"
FC20000237,2020-01-10 22:03:00,Male,Black,"19",,,,,,"0",MA,"","0"
FC20000237,2020-01-10 22:03:00,Female,Black,"28",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000237,2020-01-10 22:03:00,Female,Black,"23",,,,,,"0",,"","0"
FC20000250,2020-01-10 22:27:00,Male,White,"29",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20000250,2020-01-10 22:27:00,Male,Black,"25",Thin,,,Hispanic Origin,,"0",MA,"","1"
FC20000250,2020-01-10 22:27:00,Male,Black,"23",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000244,2020-01-10 22:30:00,Male,White,"54",,,,Not of Hispanic Origin,,"0",,"","0"
FC20000244,2020-01-10 22:30:00,Female,White,"32",,,,Not of Hispanic Origin,,"0",,"","0"
FC20000245,2020-01-10 23:15:00,Male,Black,"26",,,,Unknown,,"0",MA,Personal Driver License,"0"
FC20000245,2020-01-10 23:15:00,Male,Black,"21",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000267,2020-01-11 00:00:00,Male,Black,"22",Unknown,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000248,2020-01-11 00:35:00,Male,Black,"29",,,,Unknown,,"0",MA,"","1"
FC20000248,2020-01-11 00:35:00,Male,Black,"26",,,,Unknown,,"0",MA,Class D,"1"
FC20000248,2020-01-11 00:35:00,Female,Black,"21",,,,Unknown,,"0",MA,Class D,"1"
FC20000248,2020-01-11 00:35:00,Male,White,"28",,,,Hispanic Origin,,"0",MA,"","1"
FC20000252,2020-01-11 00:58:00,Female,Black,"26",,,,,,"0",MA,Class D,"0"
FC20000252,2020-01-11 00:58:00,Male,Black,"29",,,,Unknown,,"0",MA,Class D,"0"
FC20000249,2020-01-11 01:00:00,Female,White,"32",,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000265,2020-01-11 01:08:00,Male,Black,"39",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000254,2020-01-11 01:16:00,Male,Black,"48",,,,Not of Hispanic Origin,,"0",MA,Personal Driver License,"0"
FC20000277,2020-01-11 01:42:00,Male,Black,"22",,,,Not of Hispanic Origin,,"0",MA,Class D,"1"
FC20000277,2020-01-11 01:42:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20000277,2020-01-11 01:42:00,Female,Black,"20",,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20000251,2020-01-11 02:14:00,Male,White,"17",,,,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"1"
FC20000251,2020-01-11 02:14:00,Male,Black,"18",Thin,,Medium Brown,,,"0",MA,"","1"
FC20000251,2020-01-11 02:14:00,Male,White,"38",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20000255,2020-01-11 02:45:00,Male,Black,"23",Thin,Short,Light Brown,,,"0",MA,"","1"
FC20000253,2020-01-11 03:00:00,Male,Black,"46",Medium,Bald or Balding,,,,"0",MA,"","0"
FC20000283,2020-01-11 03:45:00,Male,Black,"28",Medium,Braided,Medium Brown,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000283,2020-01-11 03:45:00,Male,Black,"27",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000272,2020-01-11 10:15:00,Male,Black,"31",,,,Unknown,,"0",MA,Class D,"1"
FC20000256,2020-01-11 13:20:00,Male,Black,"31",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000264,2020-01-11 14:05:00,Male,Black,"20",,,,Hispanic Origin,,"0",MA,No License - Record Only,"1"
FC20000264,2020-01-11 14:05:00,Male,White,"27",Medium,,,Hispanic Origin,,"0",MA,"","1"
FC20000264,2020-01-11 14:05:00,Male,White,"22",,,,Hispanic Origin,,"0",MA,Instruction Permit,"1"
FC20000261,2020-01-11 14:35:00,Female,White,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000266,2020-01-11 14:40:00,,,,,,,,,"0",,"","0"
FC20000268,2020-01-11 14:50:00,Male,White,"16",,,,Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000268,2020-01-11 14:50:00,Male,Black,"47",Muscular,Bald or Balding,Dark Brown,,,"0",MA,"",
FC20000257,2020-01-11 14:50:00,Male,White,"58",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000258,2020-01-11 15:00:00,Male,White,"48",,,,Hispanic Origin,,"0",,"","0"
FC20000294,2020-01-11 16:10:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000596,2020-01-11 16:38:00,Male,White,"35",Medium,Straight,Light,Not of Hispanic Origin,,"0",MA,"","1"
FC20000302,2020-01-11 18:06:00,Male,Black,"28",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000276,2020-01-11 18:10:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000276,2020-01-11 18:10:00,Male,Black,"36",Heavy,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000276,2020-01-11 18:10:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000276,2020-01-11 18:10:00,Female,Black,"23",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000290,2020-01-11 18:45:00,Female,White,"43",,,,,,"0",MA,"","1"
FC20000290,2020-01-11 18:45:00,Female,White,"36",,,,,,"0",MA,"","1"
FC20000389,2020-01-11 18:45:00,Male,Black,"32",Medium,Short,Medium Brown,,,"0",MA,"","1"
FC20000389,2020-01-11 18:45:00,Male,Black,"25",Thin,,Dark,,,"0",MA,"","0"
FC20000273,2020-01-11 19:24:00,Male,Black,"18",Thin,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000273,2020-01-11 19:24:00,Male,Black,"18",,,,Hispanic Origin,,"0",MA,"","1"
FC20000273,2020-01-11 19:24:00,Female,White,"20",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000273,2020-01-11 19:24:00,Male,Black,"18",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000301,2020-01-11 19:35:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000269,2020-01-11 19:45:00,Male,Black,"26",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000269,2020-01-11 19:45:00,Male,Black,"24",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000271,2020-01-11 20:45:00,Male,Black,"31",,,,Unknown,,"0",MA,Class D,"0"
FC20000270,2020-01-11 21:00:00,Male,Black,"28",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000289,2020-01-11 21:27:00,Female,Black,"38",Medium,,,Not of Hispanic Origin,,"0",MA,"",
FC20000289,2020-01-11 21:27:00,,,,,,,,,"0",,"",
FC20000289,2020-01-11 21:27:00,Male,Black,"35",Medium,Short,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000274,2020-01-11 21:41:00,Male,Black,"25",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000275,2020-01-11 22:45:00,Male,Black,,,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000309,2020-01-11 23:00:00,Male,Black,"26",,,,Unknown,,"0",MA,Personal Driver License,"0"
FC20000309,2020-01-11 23:00:00,Male,Black,"21",Heavy,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000299,2020-01-12 00:00:00,Male,White,"16",,,,Hispanic Origin,,"0",,"","0"
FC20000299,2020-01-12 00:00:00,Male,White,"16",,,,Hispanic Origin,,"0",,"","0"
FC20000299,2020-01-12 00:00:00,Male,White,"16",,,,Hispanic Origin,,"0",,"","0"
FC20000279,2020-01-12 01:15:00,Male,Black,"21",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000279,2020-01-12 01:15:00,Male,Black,"20",Medium,Short,Medium Brown,,,"0",MA,"","1"
FC20000282,2020-01-12 01:20:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000282,2020-01-12 01:20:00,Male,Black,"31",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000281,2020-01-12 01:39:00,Male,White,"29",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20000287,2020-01-12 02:41:00,Male,Black,"25",,,,Not of Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","1"
FC20000287,2020-01-12 02:41:00,Male,White,"27",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000287,2020-01-12 02:41:00,Male,White,"21",,,,Unknown,,"0",MA,"","1"
FC20000280,2020-01-12 03:06:00,Male,Black,"56",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000321,2020-01-12 03:30:00,Male,Unknown,"14",,,,Hispanic Origin,,"0",,"","1"
FC20000288,2020-01-12 03:30:00,Female,Black,"22",,,,Hispanic Origin,,"0",MA,Class D,"0"
FC20000321,2020-01-12 03:30:00,Male,Unknown,"14",,,,Hispanic Origin,,"0",,"","1"
FC20000321,2020-01-12 03:30:00,Male,Unknown,"13",,,,Hispanic Origin,,"0",,"","1"
FC20000286,2020-01-12 03:56:00,Male,Unknown,"28",,,,Unknown,,"0",MA,Class D,"0"
FC20000304,2020-01-12 05:06:00,Male,Black,"24",Medium,Short,Light Brown,Hispanic Origin,,"0",MA,"","1"
FC20000285,2020-01-12 05:34:00,Male,White,"41",,,,Unknown,,"0",,"","0"
FC20000292,2020-01-12 08:00:00,Male,White,"32",Medium,,,Hispanic Origin,,"0",MA,"","0"
FC20000292,2020-01-12 08:00:00,Male,Black,"39",,,,Hispanic Origin,,"0",,"","0"
FC20000354,2020-01-12 09:12:00,Male,White,"41",Stocky,,,Hispanic Origin,,"0",MA,"","0"
FC20000354,2020-01-12 09:12:00,Male,Black,"38",,,,Not of Hispanic Origin,,"0",MA,Class D,
FC20000305,2020-01-12 09:30:00,Female,White,"50",Thin,Straight,Medium,,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000291,2020-01-12 09:35:00,Male,White,"36",,,,,,"0",,"","0"
FC20000293,2020-01-12 10:00:00,Male,Black,"27",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000317,2020-01-12 10:22:00,Male,White,"37",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000296,2020-01-12 10:43:00,Male,Black,"29",Thin,Short,Medium Brown,,,"0",MA,"","1"
FC20000296,2020-01-12 10:43:00,Female,White,"33",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000295,2020-01-12 11:00:00,Male,Black,"39",Thin,,,Hispanic Origin,,"0",MA,"ID - Had a License, now has ID","0"
FC20000300,2020-01-12 12:20:00,Male,White,"47",Average,Bushy,Fair,Not of Hispanic Origin,,"0",,"","0"
FC20000307,2020-01-12 12:20:00,Male,White,"16",,,,Hispanic Origin,,"0",,"","0"
FC20000307,2020-01-12 12:20:00,Male,Black,"16",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000297,2020-01-12 13:35:00,Male,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000311,2020-01-12 14:26:00,Female,White,"32",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000303,2020-01-12 15:29:00,Female,Black,"40",Medium,,,Not of Hispanic Origin,,"0",,"","0"
FC20000303,2020-01-12 15:29:00,Male,Black,"57",Medium,,,Not of Hispanic Origin,,"0",MA,"","1"
FC20000303,2020-01-12 15:29:00,Male,Black,"56",Thin,Short,Medium,,,"0",MA,"","1"
FC20000344,2020-01-12 15:40:00,Male,Black,"22",Medium,,,Not of Hispanic Origin,,"0",MA,Class D,"0"
FC20000344,2020-01-12 15:40:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000344,2020-01-12 15:40:00,Male,Black,"23",Medium,Braided,Dark Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000344,2020-01-12 15:40:00,Male,Black,"37",Medium,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000344,2020-01-12 15:40:00,Male,Black,"20",,,,Unknown,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000344,2020-01-12 15:40:00,Male,Black,"42",Thin,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,ID Only - Never had Personal Driver License,"0"
FC20000331,2020-01-12 16:00:00,Male,Black,"30",Medium,,,Not of Hispanic Origin,,"0",CT,"","0"
FC20000331,2020-01-12 16:00:00,Female,Black,"20",Thin,,,Not of Hispanic Origin,,"0",MA,"","0"
FC20000306,2020-01-12 16:30:00,Male,Black,"37",Medium,Short,Medium Brown,Not of Hispanic Origin,,"0",MA,"","1"
FC20000334,2020-01-12 17:45:00,Male,Other,"30",,,,Not of Hispanic Origin,,"0",MA,No License - Record Only,"0"
